"Course Number","Course Title","Course Catalog Code","Course Department Code","Prim Assoc","Meeting Number","Class Meeting Days","Class Begin Time (24 Hour)","Class End Time (24 Hour)","Instructor Name","Print on Schedule (Y/N)","Campus Code","Building Code","Room Number","Session Code","Year","Section Status","Section Number"
"SOC 189O PO","Gender and Embodiment","UG12","PSOC","PO",65620,"-M-W---",1445,1600,"Balogun, Oluwakemi Monsurat","Y","PO","HN","215","FA",2012,"O","01"
"SOC 190  PO","Senior Seminar","UG12","PSOC","PO",63991,"-M-----",1900,2150,"Ochoa, Gilda L.","Y","PO","HN","216","FA",2012,"O","01"
"SOC 191  PO","Senior Thesis","UG12","PSOC","PO",63881,"-------",0,0,"Grigsby, Jill S.","Y","","ARR","","FA",2012,"O","12"
"SOC 191  PO","Senior Thesis","UG12","PSOC","PO",63882,"-------",0,0,"Ochoa, Gilda L.","Y","","ARR","","FA",2012,"O","16"
"SOC 191  PO","Senior Thesis","UG12","PSOC","PO",63883,"-------",0,0,"Rapaport, Lynn","Y","","ARR","","FA",2012,"O","20"
"SOSC147  HM","Enterprise and Entrepreneurs","UG12","HHSS","HM",63531,"--T-R--",1615,1730,"Evans, Gary R.","Y","HM","PA","B146","FA",2012,"O","01"
"SPAN001  CM","Introductory Spanish","UG12","MMOD","CM",64981,"-MTWR--",1000,1050,"Hernandez, Esther M.","Y","CM","KRV","166","FA",2012,"O","01"
"SPAN001  CM","Introductory Spanish","UG12","MMOD","CM",64983,"-MTWR--",1100,1150,"Hernandez, Esther M.","Y","CM","KRV","166","FA",2012,"O","02"
"SPAN001  PO","Elementary Spanish","UG12","PRLL","PO",64326,"-M-W---",1000,1050,"Divita, David S.","Y","PO","MA","13","FA",2012,"O","01"
"SPAN001  PO","Elementary Spanish","UG12","PRLL","PO",64327,"--T-R--",1000,1050,"Divita, David S.","Y","PO","MA","19","FA",2012,"O","01"
"SPAN001  PZ","Introductory Spanish","UG12","ZSPA","PZ",64395,"-MTWR--",1000,1050,"Florez, Jose Luis","Y","PZ","BH","207","FA",2012,"O","01"
"SPAN001  PZ","Introductory Spanish","UG12","ZSPA","PZ",64404,"-MTWR--",1100,1150,"Florez, Jose Luis","Y","PZ","BH","207","FA",2012,"O","02"
"SPAN011  PO","Spanish Conversation, Intermed","UG12","PRLL","PO",63565,"--T-R--",1500,1600,"Bashaw, Rita B.","Y","PO","OLDB","SPAN","FA",2012,"O","01"
"SPAN011  PO","Spanish Conversation, Intermed","UG12","PRLL","PO",63566,"--T-R--",1615,1715,"Bashaw, Rita B.","Y","PO","OLDB","SPAN","FA",2012,"O","02"
"SPAN013  PO","Spanish Conversation, Advanced","UG12","PRLL","PO",63567,"--T-R--",1615,1715,"Bashaw, Rita B.","Y","PO","OLDB","SPAN","FA",2012,"O","01"
"SPAN013  PO","Spanish Conversation, Advanced","UG12","PRLL","PO",63568,"--T-R--",1500,1600,"Bashaw, Rita B.","Y","PO","OLDB","SPAN","FA",2012,"O","02"
"SPAN022  CM","Intensive Introductory Spanish","UG12","MMOD","CM",64985,"-MTWR--",1000,1050,"Reyes, Andrea H.","Y","CM","KRV","167","FA",2012,"O","01"
"SPAN022  CM","Intensive Introductory Spanish","UG12","MMOD","CM",64999,"-MTWR--",1100,1150,"Reyes, Andrea H.","Y","CM","KRV","167","FA",2012,"O","02"
"SPAN022  PO","Intensive Introductory Spanish","UG12","PRLL","PO",64329,"--T-R--",835,925,"Kim, Wha Sook","Y","PO","MA","5","FA",2012,"O","01"
"SPAN022  PO","Intensive Introductory Spanish","UG12","PRLL","PO",64328,"-M-W---",900,950,"Kim, Wha Sook","Y","PO","MA","5","FA",2012,"O","01"
"SPAN022  PO","Intensive Introductory Spanish","UG12","PRLL","PO",64331,"--T-R--",935,1025,"Kim, Wha Sook","Y","PO","MA","5","FA",2012,"O","02"
"SPAN022  PO","Intensive Introductory Spanish","UG12","PRLL","PO",64330,"-M-W---",1000,1050,"Kim, Wha Sook","Y","PO","MA","5","FA",2012,"O","02"
"SPAN022  PZ","Intensive Introductory Spanish","UG12","ZSPA","PZ",64409,"-MTWR--",900,950,"Pierola, Marcela","Y","PZ","BH","209","FA",2012,"O","01"
"SPAN022  PZ","Intensive Introductory Spanish","UG12","ZSPA","PZ",64416,"-MTWR--",1100,1150,"Alfaro Porras, Arianna","Y","PZ","BH","110","FA",2012,"O","02"
"SPAN022  SC","Intensive Introductory Spanish","UG12","SHSP","SC",65313,"-MTWR--",1000,1050,"Alcala, Rita Cano","Y","SC","BL","219","FA",2012,"O","01"
"SPAN031  PZ","Community-Based Spanish Practcm","UG12","ZSPA","PZ",64417,"----R--",1800,2100,"Jorge, Ethel","Y","PZ","BH","207","FA",2012,"O","01"
"SPAN033  CM","Intermediate Spanish","UG12","MMOD","CM",65005,"-MTWR--",900,950,"Reyes, Andrea H.","Y","CM","KRV","167","FA",2012,"O","01"
"SPAN033  CM","Intermediate Spanish","UG12","MMOD","CM",65006,"--TWRF-",1100,1150,"Arjona, Gloria","Y","CM","KRV","161","FA",2012,"O","02"
"SPAN033  CM","Intermediate Spanish","UG12","MMOD","CM",65007,"--TWRF-",900,950,"Gonzales, Carlos E.","Y","CM","KRV","100","FA",2012,"O","03"
"SPAN033  CM","Intermediate Spanish","UG12","MMOD","CM",65008,"--TWRF-",1000,1050,"Gonzales, Carlos E.","Y","CM","KRV","100","FA",2012,"O","04"
"SPAN033  CM","Intermediate Spanish","UG12","MMOD","CM",65009,"--TWRF-",1100,1150,"Gonzales, Carlos E.","Y","CM","KRV","100","FA",2012,"O","05"
"SPAN033  PO","Intermediate Spanish","UG12","PRLL","PO",64333,"--T-R--",835,925,"Lopez, Grace Y.","Y","PO","MA","19","FA",2012,"O","01"
"SPAN033  PO","Intermediate Spanish","UG12","PRLL","PO",64332,"-M-W---",900,950,"Lopez, Grace Y.","Y","PO","MA","19","FA",2012,"O","01"
"SPAN033  PO","Intermediate Spanish","UG12","PRLL","PO",64334,"-MTWR--",1000,1050,"Coffey, Mary L.","Y","PO","MA","20","FA",2012,"O","02"
"SPAN033  PO","Intermediate Spanish","UG12","PRLL","PO",64336,"--T-R--",935,1025,"Lopez, Grace Y.","Y","PO","MA","4","FA",2012,"O","03"
"SPAN033  PO","Intermediate Spanish","UG12","PRLL","PO",64335,"-M-W---",1100,1150,"Lopez, Grace Y.","Y","PO","MA","13","FA",2012,"O","03"
"SPAN033  PZ","Intermediate Spanish","UG12","ZSPA","PZ",64418,"-MTWR--",1000,1050,"Pierola, Marcela","Y","PZ","BH","209","FA",2012,"O","01"
"SPAN033  PZ","Intermediate Spanish","UG12","ZSPA","PZ",64422,"-MTWR--",1100,1150,"Gutierrez, Paula","Y","PZ","BH","210","FA",2012,"O","02"
"SPAN033  SC","Intermediate Spanish","UG12","SHSP","SC",65315,"--T-R--",835,925,"Santizo, Gabriela","Y","SC","HM","119","FA",2012,"O","01"
"SPAN033  SC","Intermediate Spanish","UG12","SHSP","SC",65314,"-M-W---",900,950,"Santizo, Gabriela","Y","SC","HM","119","FA",2012,"O","01"
"SPAN033  SC","Intermediate Spanish","UG12","SHSP","SC",65316,"-MTWR--",1000,1050,"Reyes, Andrea","Y","SC","ST","103","FA",2012,"O","02"
"SPAN033  SC","Intermediate Spanish","UG12","SHSP","SC",65317,"-MTWR--",1100,1150,"Reyes, Andrea","Y","SC","ST","103","FA",2012,"O","03"
"SPAN044  CM","Advanced Spanish: Culture & Soc","UG12","MMOD","CM",65010,"-M-W---",1315,1430,"Hernandez, Esther M.","Y","CM","RN","103","FA",2012,"O","01"
"SPAN044  CM","Advanced Spanish: Culture & Soc","UG12","MMOD","CM",65011,"-M-W---",1315,1430,"Altamirano, Nicole","Y","CM","RN","105","FA",2012,"O","02"
"SPAN044  CM","Advanced Spanish: Culture & Soc","UG12","MMOD","CM",65012,"--T-R--",935,1050,"Vega-Duran, Raquel","Y","CM","KRV","168","FA",2012,"O","03"
"SPAN044  CM","Advanced Spanish: Culture & Soc","UG12","MMOD","CM",65013,"--T-R--",1315,1430,"Martinez, Maria C.","Y","CM","RN","102","FA",2012,"O","04"
"SPAN044  CM","Advanced Spanish: Culture & Soc","UG12","MMOD","CM",65014,"--T-R--",1445,1600,"Martinez, Maria C.","Y","CM","RN","102","FA",2012,"O","05"
"SPAN044  PO","Advanced Spanish","UG12","PRLL","PO",64338,"--T-R--",935,1050,"Staff","Y","PO","MA","23","FA",2012,"O","01"
"SPAN044  PO","Advanced Spanish","UG12","PRLL","PO",64339,"-M-W---",1100,1215,"Kim, Wha Sook","Y","PO","MA","22","FA",2012,"O","02"
"SPAN044  PO","Advanced Spanish","UG12","PRLL","PO",64340,"-M-W---",1315,1430,"Lopez, Grace Y.","Y","PO","MA","20","FA",2012,"O","03"
"SPAN044  PZ","Advanced Spanish","UG12","ZSPA","PZ",64425,"--T-R--",935,1050,"Alfaro Porras, Arianna","Y","PZ","BH","210","FA",2012,"O","01"
"SPAN044  PZ","Advanced Spanish","UG12","ZSPA","PZ",64430,"--T-R--",935,1050,"Machuca, Milton","Y","PZ","BE","101","FA",2012,"O","02"
"SPAN044  SC","Advanced Spanish","UG12","SHSP","SC",65318,"--T-R--",935,1050,"Wood, Jennifer Jenkins","Y","SC","ST","101","FA",2012,"O","01"
"SPAN050  PZ","Nuestro Idioma","UG12","ZSPA","PZ",64473,"--T-R--",935,1050,"Gutierrez, Paula","Y","PZ","BH","204","FA",2012,"O","01"
"SPAN055  PZ","Adv Conversation through Film","UG12","ZSPA","PZ",64478,"-M-W---",1200,1250,"Gutierrez, Paula","Y","PZ","BH","204","FA",2012,"O","01"
"SPAN055  PZ","Adv Conversation through Film","UG12","ZSPA","PZ",64480,"--T-R--",1200,1250,"Pierola, Marcela","Y","PZ","BD","209","FA",2012,"O","02"
"SPAN100  PZ","Spanish in the Community","UG12","ZSPA","PZ",64483,"---W---",1615,1900,"Jorge, Ethel","Y","PZ","BE","101","FA",2012,"O","01"
"SPAN100A PO","Adv. Span for Heritage Speakers","UG12","PRLL","PO",64341,"-M-W---",1100,1215,"Cartagena, Jose Reynaldo","Y","PO","MA","6","FA",2012,"O","01"
"SPAN101  CM","Intro to Literary Analysis","UG12","MMOD","CM",65015,"-M-W---",1200,1310,"Altamirano, Nicole","Y","CM","RN","105","FA",2012,"O","01"
"SPAN101  PO","Intro to Literary Analysis","UG12","PRLL","PO",64342,"-M-W-F-",1000,1050,"Cahill, Paul H.","Y","PO","MA","23","FA",2012,"O","01"
"SPAN101  PO","Intro to Literary Analysis","UG12","PRLL","PO",64346,"-M-W---",1445,1600,"Montenegro, Nivia C.","Y","PO","MA","4","FA",2012,"O","02"
"SPAN101  PO","Intro to Literary Analysis","UG12","PRLL","PO",64347,"--T-R--",1445,1600,"Chavez Silverman, Suzanne","Y","PO","MA","220","FA",2012,"O","03"
"SPAN101  SC","Introduction Literary Analysis","UG12","SHSP","SC",65320,"--T-R--",1200,1310,"Lopez, Cesar G.","Y","SC","BL","203","FA",2012,"O","01"
"SPAN101  SC","Introduction Literary Analysis","UG12","SHSP","SC",65321,"-M-W---",1200,1310,"Lopez, Cesar G.","Y","SC","BL","203","FA",2012,"O","02"
"SPAN102  CM","Latin American Culture & Civ","UG12","MMOD","CM",65016,"--T-R--",1315,1430,"Velazco, Salvador","Y","CM","KRV","161","FA",2012,"O","01"
"SPAN105  PO","Spanish Film","UG12","PRLL","PO",64348,"---W---",1900,2150,"Cahill, Paul H.","Y","PO","MA","5","FA",2012,"O","01"
"SPAN105  PO","Spanish Film","UG12","PRLL","PO",64349,"-M-W---",1445,1600,"Cahill, Paul H.","Y","PO","MA","20","FA",2012,"O","01"
"SPAN110  SC","Intro to Spanish Civilization","UG12","SHSP","SC",65322,"--T-R--",935,1050,"Lopez, Cesar G.","Y","SC","BL","218","FA",2012,"O","01"
"SPAN116  SC","Beyond Neoliberal Imaginaries","UG12","SHIS","SC",65453,"--T-R--",935,1050,"Santizo, Gabriela","Y","SC","HM","119","FA",2012,"O","01"
"SPAN120A PO","Survey of Spanish Literature","UG12","PRLL","PO",64350,"-M-W---",1315,1430,"Cartagena, Jose Reynaldo","Y","PO","MA","6","FA",2012,"O","01"
"SPAN122  CM","Immigration in Spanish Lit/Film","UG12","MMOD","CM",65017,"--T-R--",1200,1310,"Vega-Duran, Raquel","Y","CM","KRV","166","FA",2012,"O","01"
"SPAN125A CM","Intro to Latin-Amer Lit & Civ I","UG12","MMOD","CM",65018,"--T-R--",1445,1600,"Velazco, Salvador","Y","CM","KRV","161","FA",2012,"O","01"
"SPAN126  PO","In Short:Lat-Amer Story Telling","UG12","PRLL","PO",64351,"-M-W---",1100,1215,"Montenegro, Nivia C.","Y","PO","MA","220","FA",2012,"O","01"
"SPAN140  PO","Gender/Genre Lat Am Lit/Culture","UG12","PRLL","PO",64352,"--T-R--",1315,1430,"Chavez Silverman, Suzanne","Y","PO","MA","220","FA",2012,"O","01"
"SPAN153  PO","Spanglish in Context","UG12","PRLL","PO",64353,"--T-R--",1315,1430,"Divita, David S.","Y","PO","MA","15","FA",2012,"O","01"
"SPAN158  PZ","Banana Republics","UG12","ZSPA","PZ",64550,"--T-R--",1200,1310,"Machuca, Milton","Y","PZ","BE","101","FA",2012,"O","01"
"SPAN191  PO","Senior Thesis","UG12","PRLL","PO",63884,"-------",0,0,"Cahill, Paul H.","Y","","ARR","","FA",2012,"O","04"
"SPAN191  PO","Senior Thesis","UG12","PRLL","PO",63885,"-------",0,0,"Cartagena, Jose Reynaldo","Y","","ARR","","FA",2012,"O","08"
"SPAN191  PO","Senior Thesis","UG12","PRLL","PO",63886,"-------",0,0,"Chavez Silverman, Suzanne","Y","","ARR","","FA",2012,"O","12"
"SPAN191  PO","Senior Thesis","UG12","PRLL","PO",63887,"-------",0,0,"Coffey, Mary L.","Y","","ARR","","FA",2012,"O","16"
"SPAN191  PO","Senior Thesis","UG12","PRLL","PO",63888,"-------",0,0,"Lopez, Grace Y.","Y","","ARR","","FA",2012,"O","18"
"SPAN191  PO","Senior Thesis","UG12","PRLL","PO",63889,"-------",0,0,"Divita, David S.","Y","","ARR","","FA",2012,"O","20"
"SPAN191  PO","Senior Thesis","UG12","PRLL","PO",63890,"-------",0,0,"Montenegro, Nivia C.","Y","","ARR","","FA",2012,"O","24"
"SPAN192  PO","Senior Paper","UG12","PRLL","PO",64322,"-------",0,0,"Coffey, Mary L.","Y","","ARR","","FA",2012,"O","03"
"SPAN193  PO","Senior Oral Presentation","UG12","PRLL","PO",64393,"-------",0,0,"Coffey, Mary L.","Y","","ARR","","FA",2012,"O","01"
"SPAN199  SC","Independent Study in Spanish","UG12","SHSP","SC",65481,"-------",0,0,"Staff","Y","SC","ARR","","FA",2012,"O","01"
"SPCH061A CM","Speech and Debate","UG12","MIDS","CM",65170,"--T----",1800,2200,"Meany, John","Y","CM","BC","FOR","FA",2012,"O","01"
"SPCH061B CM","Speech and Debate","UG12","MIDS","CM",65170,"--T----",1800,2200,"Meany, John","Y","CM","BC","FOR","FA",2012,"O","01"
"STS 187  HM","HIV/AIDS: Sci, Society & Service","UG12","HHSS","HM",63600,"--T-R--",935,1050,"Haushalter, Karl A.","Y","HM","MD","DCS","FA",2012,"O","01"
"STS 190  PO","Senior Integrative Seminar","UG12","PSTS","PO",63932,"---W---",1900,2150,"Perini, Laura Therese","Y","PO","PR","003","FA",2012,"O","01"
"STS 191  SC","Sr Thesis:Sci,Technology+Society","UG12","SIDO","SC",65494,"-------",0,0,"Staff","Y","SC","ARR","","FA",2012,"O","01"
"THEA001A PO","Basic Acting:Tools & Fundamentls","UG12","PTHD","PO",64511,"--T-R--",900,1050,"Martinez, Alma Rosa","Y","PO","TE","122","FA",2012,"O","01"
"THEA001A PO","Basic Acting:Tools & Fundamentls","UG12","PTHD","PO",64513,"-M-W---",1315,1600,"Staff","Y","PO","TE","122","FA",2012,"O","02"
"THEA001E PO","Basic Acting: Acting for Soc Chg","UG12","PTHD","PO",64515,"--T-R--",1315,1600,"Lu, Joyce J.","Y","PO","TE","122","FA",2012,"O","01"
"THEA002  PO","The Dramatic Imagination","UG12","PTHD","PO",64516,"-M-W-F-",1000,1050,"Linnell, Sherry K.","Y","PO","TE","100","FA",2012,"O","01"
"THEA012  PO","Intermediate Acting","UG12","PTHD","PO",64519,"--T-R--",900,1050,"Lu, Joyce J.","Y","PO","TE","120","FA",2012,"O","01"
"THEA013  PO","Corporeal Mime","UG12","PTHD","PO",64525,"-MTWRF-",1615,1715,"Leabhart, Thomas G.","Y","PO","TE","122","FA",2012,"O","01"
"THEA014  PO","Corporeal Mime and Pedagogy","UG12","PTHD","PO",64526,"-MTWRF-",1615,1715,"Leabhart, Thomas G.","Y","PO","TE","122","FA",2012,"O","01"
"THEA017  PO","Make-up","UG12","PTHD","PO",64527,"-M-W---",1315,1430,"Linnell, Sherry K.","Y","PO","TE","263","FA",2012,"O","01"
"THEA020A PO","Thea Crafts: Costumes/Scene/Prop","UG12","PTHD","PO",64529,"--T-R--",900,1050,"Taylor, James P.","Y","PO","TE","200","FA",2012,"O","01"
"THEA050  PO","Collective Creation","UG12","PTHD","PO",64531,"-M-W---",1100,1215,"Leabhart, Thomas G.","Y","PO","TE","120","FA",2012,"O","01"
"THEA051C PO","Theatre Performance & Pedagogy","UG12","PTHD","PO",64532,"-------",0,0,"Staff","Y","","ARR","","FA",2012,"O","01"
"THEA051C PO","Theatre Performance & Pedagogy","UG12","PTHD","PO",64533,"-------",0,0,"Staff","Y","","ARR","","FA",2012,"O","02"
"THEA051H PO","Theatre Performance","UG12","PTHD","PO",64534,"-------",0,0,"Staff","Y","","ARR","","FA",2012,"O","01"
"THEA051H PO","Theatre Performance","UG12","PTHD","PO",64535,"-------",0,0,"Staff","Y","","ARR","","FA",2012,"O","02"
"THEA052C PO","Theatre Production: Practicum","UG12","PTHD","PO",64536,"-------",0,0,"Taylor, James P.","Y","","ARR","","FA",2012,"O","01"
"THEA052C PO","Theatre Production: Practicum","UG12","PTHD","PO",64536,"-------",0,0,"Linnell, Sherry K.","Y","","ARR","","FA",2012,"O","01"
"THEA052H PO","Theatre Productn: Pract/Pedagogy","UG12","PTHD","PO",64537,"-------",0,0,"Taylor, James P.","Y","","ARR","","FA",2012,"O","01"
"THEA052H PO","Theatre Productn: Pract/Pedagogy","UG12","PTHD","PO",64537,"-------",0,0,"Linnell, Sherry K.","Y","","ARR","","FA",2012,"O","01"
"THEA053CGPO","Alexander Technique in Motion","UG12","PTHD","PO",64539,"--T-R--",1630,1800,"Jolley, Margaret W.","Y","PO","PD","LSTD","FA",2012,"O","01"
"THEA053CIPO","Alexander Technique & Pedagogy","UG12","PTHD","PO",64543,"--T-R--",0,0,"Jolley, Margaret W.","Y","","ARR","","FA",2012,"O","01"
"THEA053HGPO","Alexander Technique in Motion","UG12","PTHD","PO",64545,"--T-R--",1630,1800,"Jolley, Margaret W.","Y","PO","PD","LSTD","FA",2012,"O","01"
"THEA053HIPO","Alexander Technique & Pedagogy","UG12","PTHD","PO",64546,"--T-R--",0,0,"Jolley, Margaret W.","Y","","ARR","","FA",2012,"O","01"
"THEA054C PO","Voice for the Actor","UG12","PTHD","PO",64548,"-----F-",1315,1615,"Kemp, Margaret Laurena","Y","PO","TE","130","FA",2012,"O","01"
"THEA060  PO","Theatre for Young Audiences","UG12","PTHD","PO",64549,"--T-R--",900,1050,"Portillo, Rose M.","Y","PO","TE","130","FA",2012,"O","01"
"THEA061  PO","Theatre for Young Audiences","UG12","PTHD","PO",64551,"--T-R--",900,1050,"Portillo, Rose M.","Y","PO","TE","130","FA",2012,"O","01"
"THEA082  PO","Lighting Design Stage and Screen","UG12","PTHD","PO",64553,"--T-R--",1445,1600,"Taylor, James P.","Y","PO","TE","200","FA",2012,"O","01"
"THEA100F PO","Acting Studio: No Acting Allowed","UG12","PTHD","PO",64556,"-M-W---",1000,1200,"Martinez, Alma Rosa","Y","PO","TE","122","FA",2012,"O","01"
"THEA110  PO","World Theatre Origins to 17 Cent","UG12","PTHD","PO",64562,"--T-R--",935,1050,"Horowitz, Arthur M.","Y","PO","TE","100","FA",2012,"O","01"
"THEA115D PO","Theatre & Dance of Asia","UG12","PTHD","PO",64564,"--T-R--",1315,1430,"Pronko, Leonard C.","Y","PO","TE","100","FA",2012,"O","01"
"THEA141  PO","Dramaturgy","UG12","PTHD","PO",64565,"-M-W---",1315,1430,"Horowitz, Arthur M.","Y","PO","TE","100","FA",2012,"O","01"
"THEA189A PO","Sacred/Sites: So. California","UG12","PTHD","PO",64555,"-----F-",1315,1600,"Bernhard, Betty L.","Y","PO","TE","100","FA",2012,"O","01"
"THEA191H PO","Senior Thesis","UG12","PTHD","PO",65634,"-------",0,0,"Bernhard, Betty L.","Y","","ARR","","FA",2012,"O","02"
"THEA191H PO","Senior Thesis","UG12","PTHD","PO",63892,"-------",0,0,"Blumenfeld, Alan Jay","Y","","ARR","","FA",2012,"O","04"
"THEA191H PO","Senior Thesis","UG12","PTHD","PO",63893,"-------",0,0,"Cameron, Laurie E.","Y","","ARR","","FA",2012,"O","08"
"THEA191H PO","Senior Thesis","UG12","PTHD","PO",63894,"-------",0,0,"Horowitz, Arthur M.","Y","","ARR","","FA",2012,"O","12"
"THEA191H PO","Senior Thesis","UG12","PTHD","PO",65560,"-------",0,0,"Leabhart, Thomas G.","Y","","ARR","","FA",2012,"O","14"
"THEA191H PO","Senior Thesis","UG12","PTHD","PO",63895,"-------",0,0,"Linnell, Sherry K.","Y","","ARR","","FA",2012,"O","16"
"THEA191H PO","Senior Thesis","UG12","PTHD","PO",63896,"-------",0,0,"Martinez, Alma Rosa","Y","","ARR","","FA",2012,"O","20"
"THEA191H PO","Senior Thesis","UG12","PTHD","PO",63897,"-------",0,0,"Portillo, Rose M.","Y","","ARR","","FA",2012,"O","24"
"THEA191H PO","Senior Thesis","UG12","PTHD","PO",63898,"-------",0,0,"Pronko, Leonard C.","Y","","ARR","","FA",2012,"O","28"
"THEA191H PO","Senior Thesis","UG12","PTHD","PO",63899,"-------",0,0,"Taylor, James P.","Y","","ARR","","FA",2012,"O","32"
"THEA192H PO","Senior Project in Performance","UG12","PTHD","PO",63900,"-------",0,0,"Staff","Y","","ARR","","FA",2012,"O","01"
"THEA193H PO","Senior Project in Design","UG12","PTHD","PO",63901,"-------",0,0,"Linnell, Sherry K.","Y","","ARR","","FA",2012,"O","16"
"THEA194H PO","Senior Project in Dramaturgy","UG12","PTHD","PO",63902,"-------",0,0,"Horowitz, Arthur M.","Y","","ARR","","FA",2012,"O","12"
"WRIT001  HM","Introduction to Academic Writing","UG12","HMID","HM",63538,"-M-W-F-",900,950,"Staff","Y","HM","LAC","BAKR","FA",2012,"O","01"
"WRIT001  HM","Introduction to Academic Writing","UG12","HMID","HM",63539,"-M-W-F-",900,950,"Staff","Y","HM","LAC","BAKR","FA",2012,"O","02"
"WRIT001  HM","Introduction to Academic Writing","UG12","HMID","HM",63665,"-M-W-F-",900,950,"Staff","Y","HM","LAC","RIGS","FA",2012,"O","03"
"WRIT001  HM","Introduction to Academic Writing","UG12","HMID","HM",63664,"-M-W-F-",900,950,"Staff","Y","HM","LAC","RIGS","FA",2012,"O","04"
"WRIT001  HM","Introduction to Academic Writing","UG12","HMID","HM",63542,"-M-W-F-",900,950,"Staff","Y","HM","BK","B115","FA",2012,"O","05"
"WRIT001  HM","Introduction to Academic Writing","UG12","HMID","HM",63543,"-M-W-F-",900,950,"Staff","Y","HM","BK","B115","FA",2012,"O","06"
"WRIT001  HM","Introduction to Academic Writing","UG12","HMID","HM",63544,"-M-W-F-",1000,1050,"Staff","Y","HM","BK","B115","FA",2012,"O","07"
"WRIT001  HM","Introduction to Academic Writing","UG12","HMID","HM",63545,"-M-W-F-",1000,1050,"Staff","Y","HM","BK","B115","FA",2012,"O","08"
"WRIT001  HM","Introduction to Academic Writing","UG12","HMID","HM",63546,"-M-W-F-",1000,1050,"Staff","Y","HM","PA","B146","FA",2012,"O","09"
"WRIT001  HM","Introduction to Academic Writing","UG12","HMID","HM",63547,"-M-W-F-",1000,1050,"Staff","Y","HM","PA","B146","FA",2012,"O","10"
"WRIT001  HM","Introduction to Academic Writing","UG12","HMID","HM",63548,"-M-W-F-",1000,1050,"Staff","Y","HM","LAC","RIGS","FA",2012,"O","11"
"WRIT001  HM","Introduction to Academic Writing","UG12","HMID","HM",63549,"-M-W-F-",1000,1050,"Staff","Y","HM","LAC","RIGS","FA",2012,"O","12"
"WRIT001  HM","Introduction to Academic Writing","UG12","HMID","HM",63550,"-MTWR--",900,1100,"Staff","Y","HM","","","FA",2012,"O","13"
"WRIT001  HM","Introduction to Academic Writing","UG12","HMID","HM",63551,"-MTWR--",900,1100,"Staff","Y","HM","","","FA",2012,"O","14"
"WRIT016  PZ","The Writing Process","UG12","ZWRI","PZ",64784,"-M-W---",1200,1310,"Stallard, Stefani","Y","PZ","AV","202","FA",2012,"O","01"
"WRIT030  PZ","Writing the So Cal Landscape","UG12","ZWRI","PZ",65527,"-M-W---",1445,1600,"Staff","Y","PZ","AV","202","FA",2012,"O","01"
"WRIT050  SC","Critical Analysis","UG12","SWRI","SC",65377,"-M-W---",1200,1300,"Staff","Y","SC","HM","204","FA",2012,"O","01"
"WRIT050  SC","Critical Analysis","UG12","SWRI","SC",65378,"-M-W---",1315,1430,"Staff","Y","SC","HM","204","FA",2012,"O","02"
